sta08,151169628332635,113.4,151169628343975
sta08,151169628339141,128.38,151169628351979
sta08,151169628351655,93.34,151169628360989
sta08,151169628461226,175.5,151169628478776
sta08,151169628468004,107.83,151169628478787
sta08,151169628481341,106.37,151169628491978
sta08,151169628493060,148.16,151169628507876
sta08,151169628514274,77.1,151169628521984
sta08,151169628516519,424.64,151169628558983
sta08,151169628532898,260.97,151169628558995
sta08,151169628540172,258.17,151169628565989
sta08,151169628647350,192.26,151169628666576
sta08,151169628672274,117.2,151169628683994
sta08,151169628684593,104.03,151169628694996
sta08,151169628685797,161.95,151169628701992
sta08,151169628792235,178.42,151169628810077
sta08,151169628837790,209.91,151169628858781
sta08,151169628939242,137.41,151169628952983
sta08,151169628967742,172.42,151169628984984
sta08,151169629075248,77.41,151169629082989
sta08,151169629098674,323.0,151169629130974
sta08,151169629109857,299.38,151169629139795
sta08,151169629112782,442.0,151169629156982
sta08,151169629218265,133.14,151169629231579
sta08,151169629223085,309.87,151169629254072
sta08,151169629333479,103.07,151169629343786
sta08,151169629336133,76.58,151169629343791
sta08,151169629455741,182.51,151169629473992
sta08,151169629472627,235.63,151169629496190
sta08,151169629591251,237.43,151169629614994
sta08,151169629692243,167.18,151169629708961
sta08,151169629699335,96.31,151169629708966
sta08,151169629702410,365.65,151169629738975
sta08,151169629723290,156.91,151169629738981
sta08,151169629728826,101.6,151169629738986
sta08,151169629737165,118.53,151169629749018
sta08,151169629739091,99.32,151169629749023
sta08,151169629740509,174.73,151169629757982
sta08,151169629748162,208.21,151169629768983
sta08,151169629760281,187.08,151169629778989
sta08,151169629768013,179.72,151169629785985
sta08,151169629794562,94.32,151169629803994
sta08,151169629799965,170.2,151169629816985
sta08,151169629908244,195.4,151169629927784
sta08,151169629959963,130.22,151169629972985
sta08,151169629973259,73.18,151169629980577
sta08,151169629985103,148.78,151169629999981
sta08,151169630008498,94.98,151169630017996
sta08,151169630028059,157.09,151169630043768
sta08,151169630034590,91.88,151169630043778
sta08,151169630045462,105.15,151169630055977
sta08,151169630054648,92.65,151169630063913
sta08,151169630176265,167.1,151169630192975
sta08,151169630196494,204.88,151169630216982
sta08,151169630210258,285.15,151169630238773
sta08,151169630219635,261.45,151169630245780
sta08,151169630236617,293.63,151169630265980
sta08,151169630266896,198.84,151169630286780
sta08,151169630278497,230.78,151169630301575
sta08,151169630302495,144.89,151169630316984
sta08,151169630307134,98.52,151169630316986
sta08,151169630357932,228.55,151169630380787
sta08,151169630378788,242.05,151169630402993
sta08,151169630393619,93.87,151169630403006
sta08,151169630405532,172.49,151169630422781
sta08,151169630407681,151.07,151169630422788
sta08,151169630427093,89.08,151169630436001
sta08,151169630736543,159.17,151169630752460
sta08,151169630740690,117.76,151169630752466
sta08,151169630752110,199.09,151169630772019
sta08,151169630761768,182.1,151169630779978
sta08,151169630876577,143.97,151169630890974
sta08,151169630895310,182.7,151169630913580
sta08,151169630905571,214.07,151169630926978
sta08,151169630921013,440.56,151169630965069
sta08,151169630941667,383.13,151169630979980
sta08,151169630947549,324.38,151169630979987
sta08,151169631080412,234.89,151169631103901
sta08,151169631083003,290.59,151169631112062
sta08,151169631094852,262.22,151169631121074
sta08,151169631106701,143.85,151169631121086
sta08,151169631111486,186.91,151169631130177
sta08,151169631151300,98.02,151169631161102
sta08,151169631184679,90.14,151169631193693
sta08,151169631231014,160.76,151169631247090
sta08,151169631337261,164.17,151169631353678
sta08,151169631358112,89.73,151169631367085
sta08,151169631362825,182.57,151169631381082
sta08,151169631380102,187.81,151169631398883
sta08,151169631396048,210.16,151169631417064
sta08,151169631407939,91.35,151169631417074
sta08,151169631420821,112.57,151169631432078
sta08,151169631736265,158.22,151169631752087
sta08,151169631840251,170.33,151169631857284
sta08,151169631847604,96.83,151169631857287
sta08,151169631852477,186.34,151169631871111
sta08,151169631971330,295.56,151169632000886
sta08,151169631989285,388.11,151169632028096
sta08,151169632010890,252.02,151169632036092
sta08,151169632077789,232.89,151169632101078
sta08,151169632084921,161.68,151169632101089
sta08,151169632098831,172.6,151169632116091
sta08,151169632135010,88.85,151169632143895
sta08,151169632182997,1210.03,151169632304000
sta08,151169632196625,1182.65,151169632314890
sta08,151169632221183,1099.15,151169632331098
sta08,151169632363579,194.04,151169632382983
sta08,151169632373331,407.56,151169632414087
sta08,151169632397931,481.44,151169632446075
sta08,151169632410462,512.27,151169632461689
sta08,151169632452583,431.98,151169632495781
sta08,151169632467774,422.92,151169632510066
sta08,151169632598545,315.37,151169632630082
sta08,151169632613757,443.28,151169632658085
sta08,151169632919831,122.65,151169632932096
sta08,151169632930717,181.63,151169632948880
sta08,151169632940950,276.28,151169632968578
sta08,151169632946425,221.58,151169632968583
sta08,151169633054363,297.29,151169633084092
sta08,151169633158283,106.06,151169633168889
sta08,151169633159766,163.24,151169633176090
sta08,151169633176058,270.31,151169633203089
sta08,151169633183775,263.1,151169633210085
sta08,151169633306240,258.3,151169633332070
sta08,151169633411533,163.51,151169633427884
sta08,151169633425864,482.25,151169633474089
sta08,151169633428711,533.68,151169633482079
sta08,151169633432077,570.07,151169633489084
sta08,151169633744231,128.77,151169633757108
sta08,151169633791270,398.06,151169633831076
sta08,151169633814854,312.29,151169633846083
sta08,151169633801630,584.42,151169633860072
sta08,151169633828428,316.5,151169633860078
sta08,151169633866010,90.76,151169633875086
sta08,151169633869494,155.91,151169633885085
sta08,151169633871536,135.6,151169633885096
sta08,151169633876043,170.31,151169633893074
sta08,151169633892456,176.33,151169633910089
sta08,151169634006316,154.87,151169634021803
sta08,151169634021909,149.1,151169634036819
sta08,151169634035311,346.99,151169634070010
sta08,151169634063835,391.57,151169634102992
sta08,151169634182238,215.57,151169634203795
sta08,151169634184810,261.97,151169634211007
sta08,151169634210224,165.89,151169634226813
sta08,151169634215538,112.79,151169634226817
sta08,151169634241982,170.29,151169634259011
sta08,151169634250103,138.94,151169634263997
sta08,151169634257541,150.56,151169634272597
sta08,151169634262899,97.03,151169634272602
sta08,151169634281932,230.69,151169634305001
sta08,151169634418945,100.64,151169634429009
sta08,151169634532915,184.92,151169634551407
sta08,151169634554397,226.01,151169634576998
sta08,151169634572690,143.01,151169634586991
sta08,151169634710851,161.48,151169634726999
sta08,151169634713873,131.3,151169634727003
sta08,151169634719433,163.93,151169634735826
sta08,151169634726559,160.29,151169634742588
sta08,151169634851727,173.74,151169634869101
sta08,151169634853259,247.35,151169634877994
sta08,151169634863490,226.19,151169634886109
sta08,151169635184744,88.63,151169635193607
sta08,151169635187409,174.24,151169635204833
sta08,151169635201184,308.2,151169635232004
sta08,151169635210989,300.2,151169635241009
sta08,151169635214690,373.04,151169635251994
sta08,151169635242117,254.82,151169635267599
sta08,151169635254442,131.63,151169635267605
sta08,151169635266364,116.33,151169635277997
sta08,151169635269331,86.68,151169635277999
sta08,151169635273043,179.74,151169635291017
sta08,151169635302138,218.54,151169635323992
sta08,151169635313178,108.21,151169635323999
sta08,151169635334090,195.1,151169635353600
sta08,151169635343904,97.08,151169635353612
sta08,151169635348946,250.68,151169635374014
sta08,151169635356225,177.95,151169635374020
sta08,151169635377321,98.85,151169635387206
sta08,151169635394290,237.09,151169635417999
sta08,151169635395190,228.17,151169635418007
sta08,151169635408140,98.72,151169635418012
sta08,151169635427966,1310.62,151169635559028
sta08,151169635436547,1374.58,151169635574005
sta08,151169635541107,329.02,151169635574009
sta08,151169635549659,328.24,151169635582483
sta08,151169635560550,462.44,151169635606794
sta08,151169635566237,405.6,151169635606797
sta08,151169635573158,549.43,151169635628101
sta08,151169635595685,443.05,151169635639990
sta08,151169635610876,381.33,151169635649009
sta08,151169635641540,319.73,151169635673513
sta08,151169635642361,311.57,151169635673518
sta08,151169635646392,367.18,151169635683110
sta08,151169635652039,310.83,151169635683122
sta08,151169635657507,391.94,151169635696701
sta08,151169635665246,417.63,151169635707009
sta08,151169635674553,404.73,151169635715026
sta08,151169635693504,1357.99,151169635829303
sta08,151169636007879,302.16,151169636038095
sta08,151169636009602,353.88,151169636044990
sta08,151169636011234,405.67,151169636051801
sta08,151169636017562,342.45,151169636051807
sta08,151169636022948,390.53,151169636062001
sta08,151169636034796,272.11,151169636062007
sta08,151169636071081,169.22,151169636088003
sta08,151169636075951,120.57,151169636088008
sta08,151169636078079,99.33,151169636088012
sta08,151169636080336,146.65,151169636095001
sta08,151169636086262,167.29,151169636102991
sta08,151169636189770,144.24,151169636204194
sta08,151169636191372,226.33,151169636214005
sta08,151169636205857,291.45,151169636235002
sta08,151169636218294,167.1,151169636235004
sta08,151169636222567,294.36,151169636252003
sta08,151169636226031,449.66,151169636270997
sta08,151169636282570,144.26,151169636296996
sta08,151169636285485,115.16,151169636297001
sta08,151169636307329,144.85,151169636321814
sta08,151169636311673,209.27,151169636332600
sta08,151169636314179,268.16,151169636340995
sta08,151169636624017,205.82,151169636644599
sta08,151169636631726,128.81,151169636644607
sta08,151169636637308,167.11,151169636654019
sta08,151169636643836,181.57,151169636661993
sta08,151169636649428,193.69,151169636668797
sta08,151169636664239,137.64,151169636678003
sta08,151169636787731,212.65,151169636808996
sta08,151169636799935,250.61,151169636824996
sta08,151169636809830,239.7,151169636833800
sta08,151169636822153,116.6,151169636833813
sta08,151169636825548,154.83,151169636841031
sta08,151169636832006,237.95,151169636855801
sta08,151169636845351,252.45,151169636870596
sta08,151169636874738,140.72,151169636888810
sta08,151169637184756,192.59,151169637204015
sta08,151169637194973,90.48,151169637204021
sta08,151169637216567,132.4,151169637229807
sta08,151169637220553,92.6,151169637229813
sta08,151169637321917,100.94,151169637332011
sta08,151169637642814,319.93,151169637674807
sta08,151169637743893,251.43,151169637769036
sta08,151169637775986,108.31,151169637786817
sta08,151169637813492,145.3,151169637828022
sta08,151169637832459,315.4,151169637863999
sta08,151169637851726,122.86,151169637864012
sta08,151169637905928,210.8,151169637927008
sta08,151169637914372,296.39,151169637944011
sta08,151169637922727,270.89,151169637949816
sta08,151169637950997,330.22,151169637984019
sta08,151169637985016,169.8,151169638001996
sta08,151169637990353,116.48,151169638002001
sta08,151169638008965,100.51,151169638019016
sta08,151169638011205,247.88,151169638035993
sta08,151169638017469,185.29,151169638035998
sta08,151169638037668,183.58,151169638056026
sta08,151169638141073,107.43,151169638151816
sta08,151169638151492,155.2,151169638167012
sta08,151169638155657,183.54,151169638174011
sta08,151169638185639,158.83,151169638201522
sta08,151169638221315,116.97,151169638233012
sta08,151169638327144,199.71,151169638347115
sta08,151169638332617,145.04,151169638347121
sta08,151169638346532,81.91,151169638354723
sta08,151169638369096,76.22,151169638376718
sta08,151169638372479,221.38,151169638394617
sta08,151169638386227,217.86,151169638408013
sta08,151169638387024,209.96,151169638408020
sta08,151169638442960,115.46,151169638454506
sta08,151169638449594,143.24,151169638463918
sta08,151169638453396,105.27,151169638463923
sta08,151169638460940,141.13,151169638475053
sta08,151169638465188,98.7,151169638475058
sta08,151169638766941,158.69,151169638782810
sta08,151169638792486,333.22,151169638825808
sta08,151169638820704,116.18,151169638832322
sta08,151169638821645,273.66,151169638849011
sta08,151169638824752,242.65,151169638849017
sta08,151169638839525,94.97,151169638849022
sta08,151169638862577,174.39,151169638880016
sta08,151169638870343,196.6,151169638890003
sta08,151169638888709,173.07,151169638906016
sta08,151169638906577,214.5,151169638928027
sta08,151169638927962,130.59,151169638941021
sta08,151169638928723,233.79,151169638952102
sta08,151169638931721,203.85,151169638952106
sta08,151169638964010,100.26,151169638974036
sta08,151169638985131,229.98,151169639008129
sta08,151169638993217,1219.04,151169639115121
sta08,151169638999866,1319.38,151169639131804
sta08,151169639017639,1333.68,151169639151007
sta08,151169639157890,301.2,151169639188010
sta08,151169639195331,136.91,151169639209022
sta08,151169639201953,230.81,151169639225034
sta08,151169639220765,202.64,151169639241029
sta08,151169639247069,295.54,151169639276623
sta08,151169639351237,337.71,151169639385008
sta08,151169639408929,201.11,151169639429040
sta08,151169639417696,203.29,151169639438025
sta08,151169639523807,252.01,151169639549008
sta08,151169639528506,205.12,151169639549018
sta08,151169639532761,212.53,151169639554014
sta08,151169639537118,278.9,151169639565008
sta08,151169639547186,326.17,151169639579803
sta08,151169639671829,329.89,151169639704818
sta08,151169639789938,202.74,151169639810212
sta08,151169639798193,120.28,151169639810221
sta08,151169639799583,106.43,151169639810226
sta08,151169639841364,166.48,151169639858012
sta08,151169639842994,150.25,151169639858019
sta08,151169639849388,154.36,151169639864824
sta08,151169639853800,110.35,151169639864835
sta08,151169639865445,223.68,151169639887813
sta08,151169639875239,201.9,151169639895429
sta08,151169639982823,91.82,151169639992005
sta08,151169639993696,193.07,151169640013003
sta08,151169640007353,136.53,151169640021006
sta08,151169640017202,297.73,151169640046975
sta08,151169640119767,152.17,151169640134984
sta08,151169640824236,169.57,151169640841193
sta08,151169640827630,213.48,151169640848978
sta08,151169640833120,230.47,151169640856167
sta08,151169640865073,139.0,151169640878973
sta08,151169640888877,236.91,151169640912568
sta08,151169640897195,153.85,151169640912580
sta08,151169640902639,173.39,151169640919978
sta08,151169640929060,279.11,151169640956971
sta08,151169640944046,197.17,151169640963763
sta08,151169641248237,96.37,151169641257874
sta08,151169641249785,80.94,151169641257879
sta08,151169641301480,144.81,151169641315961
sta08,151169641312205,147.73,151169641326978
sta08,151169641441233,237.35,151169641464968
sta08,151169641448096,268.72,151169641474968
sta08,151169641469883,184.99,151169641488382
sta08,151169641572261,247.2,151169641596981
sta08,151169641587602,273.64,151169641614966
sta08,151169641692410,221.63,151169641714573
sta08,151169641726966,120.12,151169641738978
sta08,151169641731162,308.02,151169641761964
sta08,151169641833456,285.13,151169641861969
sta08,151169642139265,114.94,151169642150759
sta08,151169642149713,492.56,151169642198969
sta08,151169642166449,473.27,151169642213776
sta08,151169642275246,277.18,151169642302964
sta08,151169642279116,318.6,151169642310976
sta08,151169642298198,337.76,151169642331974
sta08,151169642301969,300.12,151169642331981
sta08,151169642312178,263.76,151169642338554
sta08,151169642325170,133.95,151169642338565
sta08,151169642397012,149.52,151169642411964
sta08,151169642518238,135.44,151169642531782
sta08,151169642542833,221.36,151169642564969
sta08,151169642560286,104.91,151169642570777
sta08,151169642572956,98.28,151169642582784
sta08,151169642636620,183.38,151169642654958
sta08,151169642655072,308.97,151169642685969
sta08,151169642693630,303.79,151169642724009
sta08,151169642694724,358.37,151169642730561
sta08,151169642717949,210.36,151169642738985
sta08,151169642728243,177.41,151169642745984
sta08,151169642733887,220.86,151169642755973
sta08,151169642835244,277.23,151169642862967
sta08,151169642943218,137.58,151169642956976
sta08,151169642956252,125.22,151169642968774
sta08,151169642963419,155.52,151169642978971
sta08,151169642975271,124.87,151169642987758
sta08,151169642977876,98.88,151169642987764
sta08,151169642984963,128.13,151169642997776
sta08,151169643037323,256.39,151169643062962
sta08,151169643040717,222.52,151169643062969
sta08,151169643058930,126.34,151169643071564
sta08,151169643073354,185.96,151169643091950
sta08,151169643081142,108.12,151169643091954
sta08,151169643083828,151.36,151169643098964
sta08,151169643126079,78.83,151169643133962
sta08,151169643138448,215.2,151169643159968
sta08,151169643154292,356.64,151169643189956
sta08,151169643160465,295.03,151169643189968
sta08,151169643169646,281.24,151169643197770
sta08,151169643174790,229.84,151169643197774
sta08,151169643190921,136.54,151169643204575
sta08,151169643193348,186.23,151169643211971
sta08,151169643194638,173.38,151169643211976
sta08,151169643203011,178.42,151169643220853
sta08,151169643209649,112.15,151169643220864
sta08,151169643315267,116.92,151169643326959
sta08,151169643315999,189.55,151169643334954
sta08,151169643325008,285.59,151169643353567
sta08,151169643643162,177.26,151169643660888
sta08,151169643666437,185.12,151169643684949
sta08,151169643690137,98.36,151169643699973
sta08,151169643695704,232.46,151169643718950
sta08,151169643701678,172.77,151169643718955
sta08,151169643722747,142.16,151169643736963
sta08,151169644036311,806.57,151169644116968
sta08,151169644037495,850.58,151169644122553
sta08,151169644057968,1160.01,151169644173969
sta08,151169644173293,131.79,151169644186472
sta08,151169644191880,270.97,151169644218977
sta08,151169644203560,223.98,151169644225958
sta08,151169644231067,154.92,151169644246559
sta08,151169644233139,134.27,151169644246566
sta08,151169644234994,199.74,151169644254968
sta08,151169644251315,106.55,151169644261970
sta08,151169644259686,102.92,151169644269978
sta08,151169644266200,127.8,151169644278980
sta08,151169644277653,303.12,151169644307965
sta08,151169644281741,422.23,151169644323964
sta08,151169644319473,384.89,151169644357962
sta08,151169644330756,351.94,151169644365950
sta08,151169644336624,293.28,151169644365952
sta08,151169644345535,314.14,151169644376949
sta08,151169644358311,186.43,151169644376954
sta08,151169644366030,109.27,151169644376957
sta08,151169644369499,142.61,151169644383760
sta08,151169644372179,115.88,151169644383767
sta08,151169644373246,105.27,151169644383773
sta08,151169644376299,196.52,151169644395951
sta08,151169644394471,95.03,151169644403974
sta08,151169644404630,103.49,151169644414979
sta08,151169644406184,87.99,151169644414983
sta08,151169644428302,186.66,151169644446968
sta08,151169644532604,193.53,151169644551957
sta08,151169644534657,173.06,151169644551963
sta08,151169644641710,102.7,151169644651980
sta08,151169644655064,230.01,151169644678065
sta08,151169644657064,298.96,151169644686960
sta08,151169644662194,337.64,151169644695958
sta08,151169644672619,233.51,151169644695970
sta08,151169644674378,275.83,151169644701961
sta08,151169644788514,334.83,151169644821997
sta08,151169644915577,94.93,151169644925070
sta08,151169644927498,124.63,151169644939961
sta08,151169644934448,163.3,151169644950778
sta08,151169644946398,135.63,151169644959961
sta08,151169645058289,102.65,151169645068554
sta08,151169645067022,389.49,151169645105971
sta08,151169645179332,204.32,151169645199764
sta08,151169645203395,105.77,151169645213972
sta08,151169645208524,134.48,151169645221972
sta08,151169645230694,180.55,151169645248749
sta08,151169645239075,268.85,151169645265960
sta08,151169645256274,96.98,151169645265972
sta08,151169645280088,108.85,151169645290973
sta08,151169645285457,125.13,151169645297970
sta08,151169645299319,116.52,151169645310971
sta08,151169645301011,169.51,151169645317962
sta08,151169645303828,141.4,151169645317968
sta08,151169645309418,85.55,151169645317973
sta08,151169645312815,241.38,151169645336953
sta08,151169645324064,128.96,151169645336960
sta08,151169645333534,112.28,151169645344762
sta08,151169645340574,293.82,151169645369956
sta08,151169645352442,231.26,151169645375568
sta08,151169645383677,142.92,151169645397969
sta08,151169645398115,108.46,151169645408961
sta08,151169645400855,127.23,151169645413578
sta08,151169645405989,75.93,151169645413582
sta08,151169645454583,104.0,151169645464983
sta08,151169645489245,177.37,151169645506982
sta08,151169645517810,81.61,151169645525971
sta08,151169645530812,161.53,151169645546965
sta08,151169645537112,98.59,151169645546971
sta08,151169645555661,123.09,151169645567970
sta08,151169645563278,144.89,151169645577767
sta08,151169645567570,183.99,151169645585969
sta08,151169645672255,187.19,151169645690974
sta08,151169645692726,232.57,151169645715983
sta08,151169645698782,271.87,151169645725969
sta08,151169646346396,106.16,151169646357012
sta08,151169646355963,90.3,151169646364993
sta08,151169646001490,3910.04,151169646392494
sta08,151169646368244,333.52,151169646401596
sta08,151169646369069,325.39,151169646401608
sta08,151169646384629,332.69,151169646417898
sta08,151169646393517,314.87,151169646425004
sta08,151169646401335,324.63,151169646433798
sta08,151169646404825,361.84,151169646441009
sta08,151169646426952,220.51,151169646449003
sta08,151169646429617,260.01,151169646455618
sta08,151169646407418,482.05,151169646455623
sta08,151169646450682,203.06,151169646470988
sta08,151169646460110,176.97,151169646477807
sta08,151169646468976,206.36,151169646489612
sta08,151169646472143,245.55,151169646496698
sta08,151169646498262,288.31,151169646527093
sta08,151169646522508,184.82,151169646540990
sta08,151169646535409,295.78,151169646564987
sta08,151169646538054,269.47,151169646565001
sta08,151169646566796,222.02,151169646588998
sta08,151169646577008,280.91,151169646605099
sta08,151169646600291,225.1,151169646622801
sta08,151169646613076,319.18,151169646644994
sta08,151169646652302,407.24,151169646693026
sta08,151169646666328,342.76,151169646700604
sta08,151169646672473,367.13,151169646709186
sta08,151169646704305,207.0,151169646725005
sta08,151169646709285,307.08,151169646739993
sta08,151169646719619,293.85,151169646749004
sta08,151169646726028,229.81,151169646749009
sta08,151169646736373,276.31,151169646764004
sta08,151169647058418,83.81,151169647066799
sta08,151169647072239,203.61,151169647092600
sta08,151169647082591,100.17,151169647092608
sta08,151169647093637,171.7,151169647110807
sta08,151169647104592,144.07,151169647118999
sta08,151169647115277,285.11,151169647143788
sta08,151169647157414,214.82,151169647178896
sta08,151169647165241,136.66,151169647178907
sta08,151169647176021,239.93,151169647200014
sta08,151169647191697,243.01,151169647215998
sta08,151169647310941,250.59,151169647336000
sta08,151169647322739,222.7,151169647345009
sta08,151169647334679,343.47,151169647369026
sta08,151169647343194,258.38,151169647369032
sta08,151169647450427,265.83,151169647477010
sta08,151169647468948,320.66,151169647501014
sta08,151169647480151,278.44,151169647507995
sta08,151169647490336,266.56,151169647516992
sta08,151169647515243,107.58,151169647526001
sta08,151169647531836,91.57,151169647540993
sta08,151169647533208,244.84,151169647557692
sta08,151169647539686,180.12,151169647557698
sta08,151169647553360,136.58,151169647567018
sta08,151169647624123,88.69,151169647632992
sta08,151169647627433,165.67,151169647644000
sta08,151169647631938,120.68,151169647644006
sta08,151169647637190,138.16,151169647651006
sta08,151169647738614,1173.64,151169647855978
sta08,151169647743079,1129.06,151169647855985
sta08,151169647759610,1024.16,151169647862026
sta08,151169647764248,1057.66,151169647870014
sta08,151169647766115,1128.81,151169647878996
sta08,151169647889479,785.04,151169647967983
sta08,151169647921466,465.23,151169647967989
sta08,151169647924579,523.12,151169647976891
sta08,151169647916969,1076.41,151169648024610
sta08,151169648027881,339.22,151169648061803
sta08,151169648044669,403.3,151169648084999
sta08,151169648345418,215.79,151169648366997
sta08,151169648456599,112.06,151169648467805
sta08,151169648558424,395.65,151169648597989
sta08,151169648562942,350.58,151169648598000
sta08,151169648565047,419.46,151169648606993
sta08,151169648573029,419.64,151169648614993
sta08,151169648578623,363.73,151169648614996
sta08,151169648584476,395.25,151169648624001
sta08,151169648595225,287.83,151169648624008
sta08,151169648600148,238.66,151169648624014
sta08,151169648613233,185.65,151169648631798
sta08,151169648636603,114.02,151169648648005
sta08,151169648667659,213.22,151169648688981
sta08,151169648786420,345.72,151169648820992
sta08,151169648791488,295.12,151169648821000
sta08,151169648792927,280.77,151169648821004
sta08,151169648807665,213.38,151169648829003
sta08,151169648811985,279.97,151169648839982
sta08,151169648817679,223.07,151169648839986
sta08,151169648828230,187.78,151169648847008
sta08,151169648874406,155.79,151169648889985
sta08,151169648876517,134.75,151169648889992
sta08,151169648901550,270.49,151169648928599
sta08,151169648904248,243.6,151169648928608
sta08,151169648919901,270.92,151169648946993
sta08,151169649046483,326.1,151169649079093
sta08,151169649050841,361.4,151169649086981
sta08,151169649060976,361.08,151169649097084
sta08,151169649068701,283.96,151169649097097
sta08,151169649075640,283.32,151169649103972
sta08,151169649086979,239.99,151169649110978
sta08,151169649092706,182.83,151169649110989
sta08,151169649795931,260.56,151169649821987
sta08,151169649809804,121.88,151169649821992
sta08,151169649810964,180.21,151169649828985
sta08,151169649816238,127.6,151169649828998
sta08,151169649825096,178.82,151169649842978
sta08,151169649835382,143.95,151169649849777
sta08,151169649938939,120.45,151169649950984
sta08,151169649943259,157.2,151169649958979
sta08,151169649944831,141.54,151169649958985
sta08,151169649947410,115.8,151169649958990
sta08,151169649962147,348.35,151169649996982
sta08,151169650078878,90.96,151169650087974
sta08,151169650090592,102.01,151169650100793
sta08,151169650095318,162.75,151169650111593
sta08,151169650199025,179.72,151169650216997
sta08,151169650222890,222.95,151169650245185
sta08,151169650258327,173.57,151169650275684
sta08,151169650262771,310.1,151169650293781
sta08,151169650285123,268.63,151169650311986
sta08,151169650388876,171.06,151169650405982
sta08,151169650444808,111.97,151169650456005
sta08,151169650478116,78.81,151169650485997
